,clusters
26702,8
28524,7
7811,11
14988,6
24854,5
8486,11
46793,6
11025,11
24930,1
42423,3
6369,5
38930,10
49264,11
44303,6
647,9
15863,15
31102,11
28324,11
35097,10
30514,3
23689,11
32964,9
43047,13
15410,3
30249,6
11126,4
26888,8
14739,3
26736,15
42563,0
33942,11
39107,0
18159,2
32127,2
19748,5
25186,10
42341,4
7591,3
28985,15
1780,0
43570,12
23203,12
3662,11
39156,13
33830,8
6585,5
45185,15
21525,7
23662,10
13472,11
2369,10
24992,13
37918,8
15019,12
7344,14
20557,4
10723,15
34033,14
33157,13
12797,8
36744,15
30734,8
21088,11
2695,7
46119,1
41654,3
950,15
48410,4
14099,11
19128,13
35042,10
40525,13
12996,11
40144,12
3544,11
3822,11
44881,11
4245,7
24463,11
19493,11
18985,6
44754,3
27741,11
46180,2
5106,1
42366,7
48862,13
27982,13
30128,10
5536,3
13554,13
11340,13
33379,12
10232,6
19168,10
2091,10
4520,13
22806,10
26777,15
5688,1
39207,11
27405,15
2485,12
16137,15
25116,13
36773,2
32806,5
21673,15
17732,10
24116,14
18450,5
8669,6
38940,1
26317,0
23897,15
44180,11
39225,13
2746,0
4187,13
1381,0
5560,14
23638,3
27411,11
9339,5
12369,4
31843,2
21870,5
34853,11
38712,2
5072,10
34465,1
29869,10
45412,1
20958,11
10111,15
28450,14
39756,15
4062,5
38195,1
20118,2
41061,7
24274,6
3044,4
32042,15
38953,12
14210,11
38364,7
23734,15
25594,5
26954,7
25419,14
4396,0
20462,11
33620,5
30832,11
44339,4
30694,11
46885,4
13363,11
47884,12
30816,11
20451,5
18299,8
20642,6
40641,6
6641,5
11172,15
31158,11
47323,3
23139,15
18800,15
3009,13
1631,11
22602,3
34935,10
34092,12
11974,0
37416,15
38962,7
2025,3
33432,6
41809,9
33856,5
48188,10
15468,11
17051,10
25229,15
8037,12
14773,14
12513,3
17352,5
34734,1
3964,13
12458,12
1522,10
45841,7
8141,4
20828,3
38046,11
5024,3
9270,11
9390,3
31764,15
21774,7
42880,1
16479,7
37157,3
26480,14
7999,10
8082,15
12028,11
31569,11
17901,8
19079,13
19090,7
38812,4
15943,8
4342,10
21649,7
21709,11
12782,6
6079,6
32193,10
35338,1
7504,3
41786,0
37702,13
45528,12
2072,1
5655,11
18367,11
27921,0
2503,0
26854,5
15462,6
38273,14
25972,11
21526,10
47113,3
19447,3
40723,8
20969,6
13344,11
19426,3
26396,9
32585,9
6535,5
1873,13
43237,15
44232,10
23566,12
48729,10
24560,0
17418,7
28382,7
18945,15
40766,15
22918,11
7723,3
41901,9
38039,7
33192,10
7997,5
2398,10
23030,11
28825,2
45326,10
15947,15
40010,7
8686,10
2678,15
13725,0
12340,11
33569,3
24050,8
45327,5
8532,10
42454,7
10961,2
44019,8
38979,12
29339,8
22581,12
31955,11
35885,7
21008,10
31692,9
39313,11
12847,6
40892,0
9616,11
17608,2
27213,9
8310,7
12284,4
17930,5
8142,7
13091,3
21059,10
39461,12
34726,9
5186,15
7289,2
42538,11
43357,15
37050,13
46026,10
2130,9
13570,13
22650,15
13844,7
17964,11
39078,7
1893,5
22578,15
45106,14
32584,15
12730,9
10632,11
43068,15
1142,7
24705,5
12017,14
24984,6
16617,8
35041,0
7891,13
16334,10
29163,11
44591,12
11416,11
33050,11
44857,11
16959,13
24178,8
26823,3
28032,6
19143,6
37911,11
19553,6
44551,15
22599,7
29463,13
41567,5
41424,15
26857,15
8651,11
19158,10
6166,10
18538,5
1144,6
48996,11
44895,14
13417,3
21907,6
26495,8
38776,4
4752,15
40750,15
25238,10
9655,5
13736,3
27173,8
11596,3
20043,5
40559,12
30066,11
4071,13
17302,6
35530,11
38290,7
36867,2
22405,10
29657,7
48009,15
25392,5
15585,10
23385,5
5652,10
555,15
37287,12
21140,10
26101,6
832,10
16964,11
27773,2
28964,11
18022,5
37947,1
44998,10
33026,2
24758,7
11334,15
10556,2
34027,5
14706,10
42627,13
5718,5
9079,14
43876,14
30382,14
19006,11
26676,7
1339,2
3693,13
3382,2
42797,5
25579,11
10564,7
5414,11
7529,10
22695,11
46385,10
8457,11
13038,15
32551,10
23668,5
14333,11
18357,5
1148,14
11414,11
23112,3
24277,11
9175,6
45154,12
6654,3
26700,4
38077,11
32984,7
31164,3
49417,10
29126,14
21626,9
26886,11
38399,13
2907,10
15921,5
22299,11
26652,15
1125,0
36467,15
31115,13
10570,11
14527,3
39211,13
5358,10
39368,0
22273,12
42023,11
39990,1
20878,3
30468,5
14844,8
38350,4
49161,2
42408,15
9693,13
26103,9
20993,2
37682,11
28218,13
4807,10
30638,5
6377,11
23183,11
43366,2
39236,2
10814,5
18060,11
40353,10
17548,13
40112,11
14254,11
24827,10
19222,11
10965,5
6808,7
27776,0
9993,9
27170,3
11343,5
248,9
365,5
48566,4
22214,5
35656,11
1586,12
29173,5
35151,13
17837,13
29557,9
10705,0
39397,13
21964,15
13927,2
29269,5
13039,13
32756,10
31412,10
33236,3
24307,9
37356,7
21317,7
31124,11
39919,4
44162,3
14200,7
48154,15
7991,15
18146,11
37099,15
5527,7
1583,11
2877,10
22550,10
23176,3
26720,9
23883,2
7312,0
41183,12
13768,7
31097,10
1296,5
24399,13
47659,7
3609,11
21815,2
2842,14
26837,15
21514,11
24352,11
20308,10
6282,11
19754,7
14409,11
11129,6
823,3
10011,6
34351,4
35270,11
18608,2
34835,13
4639,0
31433,4
12793,11
46042,11
47538,7
2387,15
27074,11
4153,15
49039,4
16188,0
12410,8
20800,3
32888,7
44370,3
33480,3
48480,2
16209,15
26547,11
47199,11
2424,0
43439,5
40524,8
16076,10
9263,11
1187,0
41013,0
3791,7
48902,5
35095,0
32014,11
45114,15
40674,11
36164,11
20558,0
9739,10
28446,9
14684,12
732,7
49139,6
5315,0
24304,5
43927,5
32510,10
42927,8
18193,8
4751,8
44239,1
34581,6
9234,5
4455,15
12636,3
2413,11
38852,9
1356,5
32055,0
43024,10
17389,3
20499,15
11421,14
25166,5
12114,11
36325,11
28477,5
5541,11
33468,15
48372,11
45173,11
28020,14
26350,5
29978,7
46518,3
23601,12
20728,5
5399,6
4546,10
49172,15
12387,8
3888,11
37562,5
2715,10
20635,11
21723,13
33444,5
9362,13
41566,1
40296,10
36689,15
48196,4
34617,10
25737,8
28895,13
49302,11
38237,13
28071,13
32803,3
25966,10
47453,10
29031,3
35308,1
8994,11
23929,0
11740,13
22218,7
23602,2
16811,10
27774,0
28402,7
27486,11
41333,0
38770,11
49046,1
49300,3
41205,10
6653,10
21398,7
17484,11
31407,2
4757,5
33771,10
3239,11
32643,10
4826,11
21631,7
43920,5
1519,15
17692,12
24224,5
21949,7
33706,2
34927,10
48670,12
7496,11
40180,8
3889,10
29822,11
12084,6
40224,0
38482,10
12146,2
6150,3
19476,11
32444,6
8092,8
18978,6
27043,9
18257,6
23374,4
39944,11
30170,5
26438,15
4411,5
46878,9
47533,3
30130,2
20056,4
30547,14
46901,4
5423,13
38512,11
21895,5
19550,5
25444,7
14204,11
13820,6
16248,0
9938,15
41127,3
2984,0
15786,3
2537,14
37680,11
24360,7
24207,13
36959,15
37373,14
153,2
43244,10
32351,11
20275,12
44660,11
3940,3
1361,12
15480,6
38740,10
20027,0
45823,15
40878,10
29447,15
44611,11
3297,3
6730,5
35217,13
6688,11
15806,15
34837,2
10469,0
7373,0
34040,11
1853,2
5208,11
38845,11
114,2
8002,11
820,3
17560,10
29079,2
40086,3
22384,5
41824,7
8677,12
42290,11
45286,3
26155,0
10409,3
37859,11
21791,6
39531,7
39292,5
8403,13
45086,3
35912,10
15055,12
24543,10
39949,5
8473,3
38085,11
20854,15
49454,2
3122,10
40384,13
26011,8
40736,3
29104,11
26535,10
6326,5
23862,2
41535,1
40465,8
8757,15
695,2
10242,15
40504,10
46159,11
23772,8
34071,13
6358,10
32842,6
20501,5
21886,9
11452,13
11771,3
47458,3
26745,7
17000,8
46293,3
7377,7
47774,1
23730,2
3438,8
16638,14
34909,10
14341,3
11365,2
28775,8
41768,1
49036,10
33492,2
44343,15
2161,12
39130,10
1421,7
40157,1
44119,6
34151,3
32012,8
46946,11
16186,5
3293,10
49027,1
24580,5
44190,11
18275,0
20329,11
20440,11
14557,12
35163,11
8947,4
41199,13
4207,6
35915,4
7667,6
39612,12
9200,15
30340,4
6004,9
37875,7
46308,2
7663,4
9138,11
26467,11
11716,5
11022,11
8187,5
17542,15
31625,15
22167,14
37492,10
43992,1
15132,15
15235,8
7449,1
12357,11
28013,4
5785,8
32426,3
26564,11
33168,12
49513,15
30142,7
1300,2
36074,11
19490,7
25707,11
44710,10
38002,11
2140,11
1454,1
48491,4
37328,10
14169,5
14372,11
33289,12
1858,6
10546,10
44333,15
27262,6
26983,11
11730,13
3713,3
35258,1
21239,11
17783,5
4202,8
44245,13
10967,3
30538,10
29150,15
33802,0
23201,11
23635,11
10110,9
30866,13
9070,5
20490,12
41524,5
13404,0
38879,11
23598,14
18773,13
16595,11
5819,15
32024,2
17475,9
16143,2
21658,11
16066,10
25593,15
37885,10
13967,11
34931,3
30470,0
36138,1
12171,9
39973,7
40127,15
18214,8
43145,14
2732,7
34412,11
26332,8
41182,2
24923,5
35011,10
3047,10
45873,5
35018,4
31726,3
45388,11
786,11
4583,4
20058,10
32188,11
1130,11
7534,3
5645,1
29865,3
8843,5
35886,10
19226,8
16669,11
20154,7
37225,11
14165,13
15739,15
34706,5
5491,7
3427,2
17862,15
48477,11
19449,15
48454,6
22326,4
29399,13
25323,11
11211,0
17916,3
23187,4
7620,10
5000,5
16030,11
3370,11
19651,9
21004,11
5189,1
39942,3
40198,12
10663,11
45876,3
33148,2
45322,4
21002,7
2576,7
40395,10
3698,11
49162,12
48988,9
30094,10
27866,7
29238,5
346,6
35908,13
34098,10
47914,2
33181,11
27799,12
42450,9
35102,1
39265,11
20002,4
27225,15
7630,11
23153,11
48647,4
13946,11
34334,11
20918,10
26910,3
25984,11
25667,5
38870,9
45959,10
25452,0
30053,3
7648,4
13339,5
39261,8
30579,4
21472,2
10336,4
33575,2
30318,7
19928,5
36438,10
43810,15
14040,8
18013,3
44614,12
28674,7
6963,7
16695,5
7908,15
2778,13
19555,3
12750,7
33237,2
42182,6
45973,11
45706,6
32275,10
26423,0
33805,11
41526,0
22543,0
49480,11
16175,10
21358,15
9424,7
10519,14
33972,15
5010,12
11500,13
45117,3
26243,11
16644,5
5573,11
3564,3
40394,0
8587,7
24664,7
19102,11
27337,3
39452,13
42164,2
9979,2
23335,10
2991,12
40658,6
28124,7
23804,15
42396,10
29119,10
11185,10
41557,12
49526,1
4882,11
38714,11
14015,8
29275,8
33193,10
5483,3
46192,8
11559,7
39151,3
12204,4
43755,11
5075,2
34117,11
33919,13
10717,4
16305,13
18296,2
40817,1
4381,12
42010,2
21304,15
46987,6
25868,15
33098,10
36920,11
38905,6
23863,10
45928,3
16288,11
22261,1
6556,5
40023,13
20591,10
47111,15
22934,10
4864,10
11919,8
2986,7
43076,7
38694,3
40949,1
28313,5
48956,10
17931,7
10250,2
7480,6
19867,3
36362,15
43481,10
39981,1
45721,13
22648,15
3378,10
45627,7
25437,12
45850,6
25883,10
473,7
22940,11
19205,4
44208,15
15148,4
30219,11
32646,6
12943,10
12549,8
17354,3
10194,11
29896,10
19724,2
6444,12
45042,10
32008,5
9171,10
15593,5
29559,4
10030,5
40289,13
5833,6
33137,15
17344,10
7707,15
24731,5
13930,15
27361,13
27152,0
31470,3
6102,5
48016,10
185,2
37089,15
9496,3
5479,5
3480,10
40940,7
28371,13
11552,7
26824,13
4605,7
2910,15
30025,5
47928,9
44529,2
49132,7
6294,7
24375,13
12447,10
730,10
742,4
23035,2
47990,3
10459,15
5641,4
36596,6
19095,11
8372,13
24768,5
15351,11
5227,6
28703,8
45339,7
23006,12
23568,4
34166,3
38112,11
21086,5
3011,13
39018,4
6870,14
42650,11
12935,10
30693,12
33276,9
35118,7
17984,11
42481,10
13320,9
12566,10
17399,13
20338,15
3939,11
27555,10
11610,13
42018,4
34696,11
4592,11
20432,3
38793,1
18500,3
12211,0
2096,15
48436,3
46768,11
37280,11
17374,15
11775,9
7089,12
48352,10
14942,11
35427,8
28085,2
24441,11
35061,10
14241,5
12170,3
10197,6
10871,3
5444,5
34843,10
48643,13
9787,8
21301,5
25788,11
22372,12
3163,15
46134,15
3196,15
30623,4
6126,1
40719,1
2464,7
8343,9
30851,8
14579,0
42308,11
40064,10
1965,2
17734,15
11535,12
38388,7
28342,15
23811,11
11796,8
43350,6
1202,4
42794,6
25167,10
12701,0
12186,7
3740,13
48205,3
31359,11
40184,3
22047,3
32339,11
43032,12
25825,7
1204,0
20617,9
12127,7
35181,15
40410,8
39818,15
32129,7
44743,3
12341,11
6645,6
1764,7
696,11
15862,15
2776,14
49461,8
24414,10
38043,13
8953,14
39355,2
10612,5
14604,14
14818,10
18398,12
2183,15
13148,11
42632,11
7278,5
16364,5
4641,10
7044,13
31602,11
34552,11
26471,3
5498,7
15804,11
42592,10
12979,8
7220,6
14552,6
11774,5
38455,11
504,12
48932,13
20544,5
48127,13
17780,9
29370,15
29634,11
474,11
39112,2
48275,5
21538,11
48317,10
37763,13
41471,12
32644,7
11247,4
14016,5
43348,4
35148,6
22954,10
2479,8
12593,10
46248,5
41820,1
35961,7
16840,11
31078,5
20422,3
18136,11
8430,13
46555,5
28302,3
47034,5
2888,0
14757,0
44592,7
36409,15
32869,8
39490,4
39718,13
26781,7
10555,14
23452,13
38422,7
22988,13
21640,7
13872,0
47060,11
43228,10
24010,2
27920,15
23300,3
33720,12
25231,4
3947,15
24936,11
16839,15
45622,3
45026,11
35425,11
13484,0
12842,5
8048,5
31705,3
22035,11
9949,7
3359,0
45669,6
630,14
22715,3
49186,8
31026,5
16610,3
48145,11
18066,10
2327,3
34543,3
40947,13
45273,10
39061,1
47997,0
33274,2
17430,3
39021,10
15092,5
36805,13
26338,7
1560,13
14302,9
26435,7
13140,10
7886,13
46695,7
23325,0
32986,8
18520,15
24594,5
14995,15
48295,3
19635,2
45414,5
31364,10
25953,15
10991,11
46213,15
5246,5
11900,4
17574,0
4502,11
5361,10
5002,15
9123,5
38703,3
6365,3
2918,15
17089,11
15765,5
8719,6
25782,11
14403,3
12588,2
6304,11
1388,4
27104,13
14846,3
13798,11
29663,3
26300,6
28501,8
15509,3
35237,5
32530,11
31817,11
41236,7
17739,10
48079,15
12118,0
10315,3
23174,8
49386,14
10514,10
23083,15
44157,7
19062,12
27497,10
40467,0
18519,11
12015,2
7587,15
46361,10
9784,0
38686,1
40927,12
14108,14
44332,10
31136,9
6267,11
47405,2
24226,3
38692,12
45283,11
31995,3
10160,1
20380,0
32495,11
29719,11
42500,7
43128,13
41954,1
29589,10
16755,3
22576,11
14400,11
13370,2
34528,5
40782,0
23135,11
40645,11
41912,15
11374,14
4702,10
22207,11
5814,6
11513,15
35221,13
11780,2
1751,6
29976,11
44547,15
982,3
33527,6
32205,11
35777,1
19486,4
2476,10
3719,13
1182,12
37909,10
26985,3
23403,10
3107,5
2970,10
20867,6
24596,3
17640,0
42049,1
22601,6
25447,10
42552,7
1311,11
3353,1
14171,10
4787,10
41656,7
33118,0
45908,11
45733,5
29473,11
3236,6
39049,4
8225,5
40501,11
30396,11
31087,15
25078,7
12752,5
2218,6
3892,5
10092,6
35941,11
40673,0
5524,11
7203,3
2847,6
8914,9
19774,8
19795,11
47702,5
28056,15
44416,15
12643,3
18272,11
24492,5
18723,8
44057,1
20310,6
43864,3
39064,10
25371,6
17102,13
19517,2
33435,0
25674,8
16150,4
49091,6
46988,12
33339,11
31111,0
35511,7
10146,15
42316,11
19495,2
38721,8
5766,10
45617,11
17772,11
31824,4
14772,2
39574,3
8718,11
28686,11
35100,11
17228,11
3785,12
26744,15
17375,9
47560,14
25432,12
20384,13
361,14
6432,11
5397,1
4994,5
44922,8
44840,13
26587,15
37717,15
4224,7
40971,2
36843,3
27341,6
18713,11
19010,0
17912,5
43205,5
10288,5
24311,13
8582,0
19810,10
20096,11
17087,11
24804,11
15868,11
49329,9
39233,4
35807,3
529,5
23345,11
4335,5
32470,7
23575,6
5110,0
16568,10
12055,11
38674,1
33577,11
35618,11
34432,11
9443,0
8346,5
47825,7
43734,13
26542,12
21065,2
20111,12
34335,1
5215,11
49510,7
20312,11
17328,6
8218,11
698,5
25100,3
21079,2
20288,13
35968,15
35678,10
29297,5
14342,10
8339,6
45726,11
14396,5
46527,15
7978,3
43461,11
9277,15
26149,11
35578,11
39618,11
11642,11
22377,7
15827,5
29226,4
34319,7
22951,13
13289,10
47212,2
4070,0
10686,7
36140,1
16532,8
11540,2
39759,12
47498,7
40030,3
38581,13
4068,3
48623,9
14038,12
39017,1
47281,8
37552,3
36641,10
43251,2
43677,0
23791,10
19445,11
34445,5
4002,2
1960,3
36173,10
2010,10
3960,8
12666,4
29816,5
38832,5
5091,8
2241,0
37352,4
47240,4
41963,4
41688,3
19011,5
42394,3
14872,1
36934,10
11439,5
37477,15
37648,2
596,5
10851,5
24856,3
7586,11
37861,15
36397,1
22212,13
12713,5
3925,0
18260,11
34474,15
39680,4
493,11
35948,12
4742,8
28184,14
49355,10
48232,12
33119,5
519,5
18036,15
1937,11
16100,11
36057,10
2884,5
24755,10
6731,13
25638,3
7913,15
32680,5
19387,6
47782,7
4635,6
21783,8
28303,7
18258,11
28211,0
40805,13
35149,2
20373,0
8308,0
13171,13
11402,11
16473,13
40815,3
41036,13
40858,10
30076,14
13043,2
11061,7
24042,5
41546,10
21483,12
21809,8
23696,15
18215,0
23605,10
8969,15
23302,11
49571,5
38282,4
2662,8
39484,5
12495,5
598,3
27082,5
1787,15
4351,14
36253,10
39450,4
40488,14
35000,15
45272,10
18656,8
12439,8
19218,3
46807,1
2499,11
37960,0
16198,5
23061,12
47811,1
12237,11
35648,1
7601,15
9685,14
7250,15
28929,11
49569,11
1526,10
48221,3
37916,9
40968,2
28253,9
39523,3
3109,15
15569,11
7244,7
22089,11
47653,15
38822,4
24149,5
27578,11
5264,7
29295,8
11309,4
1308,1
8738,2
25304,1
8756,11
16112,12
33342,13
1793,14
22919,4
48219,0
34883,11
11713,2
18742,11
6199,0
18816,10
46890,1
10471,14
47151,7
26783,5
3177,14
36583,11
23425,15
13783,11
33867,11
46977,7
15403,11
18117,0
38515,1
21652,10
389,0
18994,15
29550,13
11447,4
14544,0
22462,9
45687,11
34891,13
7893,11
17276,12
15853,15
30183,6
41795,4
48838,11
23216,11
31044,10
37169,2
11707,11
11297,11
24974,3
20050,10
45275,15
5352,14
24222,14
10185,3
45424,5
41662,11
13067,2
45468,1
19721,8
38620,11
9541,7
23245,2
14131,10
38723,15
21761,11
38909,11
27199,6
28183,2
11491,15
32305,3
49521,11
20231,6
5035,0
25082,2
41443,11
27822,0
25862,4
17627,8
59,14
9785,0
3407,15
34643,6
3545,11
31888,10
42039,11
24046,10
27529,14
13430,12
13276,2
18922,7
15997,10
44336,11
26276,5
32432,7
19450,6
15999,9
40561,3
20899,15
12256,5
47671,11
448,11
20686,7
20832,7
47757,3
37,14
44235,1
10586,6
1022,10
35231,6
17880,5
34146,5
27035,5
12262,10
42577,0
23050,4
46083,10
31852,11
39384,1
49380,15
12412,5
15208,15
9700,3
31204,3
4844,5
41295,10
7132,12
24803,6
24553,15
43470,10
368,5
37256,11
43555,15
49451,11
25216,5
48263,1
3669,4
23089,11
26250,0
43759,5
46540,12
43945,6
2752,10
23842,2
28810,8
12381,9
46121,4
37864,1
33777,5
30821,14
40046,1
32895,8
2872,12
37507,13
5633,11
1409,15
31302,13
34847,1
1106,12
45239,8
30876,14
87,9
32235,7
1854,11
37189,11
4971,11
36958,6
48503,15
8405,6
28041,1
6772,11
9518,1
32649,6
27724,3
22726,10
16314,0
718,11
28144,0
44166,7
36875,6
30768,3
38069,11
28721,11
40042,11
40383,3
6626,0
3333,10
25083,11
40781,4
45508,11
41343,11
7903,15
44293,11
43189,3
12153,15
21449,3
17886,2
23171,11
34665,11
32164,7
32958,0
8590,15
33610,11
673,10
37493,4
24006,6
23824,2
22288,3
42439,10
32001,11
40639,3
32370,5
40793,15
47209,3
40122,11
8140,0
32876,6
8619,10
1782,10
11192,10
18691,4
1567,7
27944,10
11846,14
43932,9
16710,10
16139,11
28189,8
41763,10
20714,11
17226,5
53,15
32449,13
21790,6
25073,12
21255,15
29114,5
35859,7
7695,11
6802,5
31521,10
15487,1
25164,3
45805,6
36185,13
10260,15
37257,11
29623,0
25422,11
20489,11
12957,5
29617,15
18145,14
27048,13
7885,11
28713,2
27569,7
10530,3
25407,10
20336,7
30346,6
18368,5
16215,11
9434,10
19274,7
20813,11
16751,6
28169,7
24213,11
31671,11
3560,10
12192,8
34321,10
31541,5
16892,2
3175,2
46777,2
24683,15
46961,11
20570,7
9261,2
8012,12
26774,5
39197,3
2505,0
35591,10
9116,11
9354,2
42678,0
40008,4
31965,10
48233,3
19613,6
21331,12
32113,10
15675,2
41147,14
25060,2
27856,3
19399,12
48430,7
14866,14
16888,7
13538,11
2901,2
15846,10
26721,7
40403,8
35410,10
46007,11
43143,9
36981,10
29883,10
43256,4
25175,13
4874,7
18053,10
32523,13
16397,10
23252,5
6468,10
5439,10
28504,2
27767,15
27381,2
31394,10
385,5
16997,12
2107,1
15966,0
34861,7
6787,9
36787,1
19534,15
4400,15
37205,4
46586,15
2357,12
4096,5
8314,12
27397,5
6445,9
1625,10
20817,11
24019,5
21187,5
29584,5
11256,5
26008,2
41966,15
4069,4
25331,8
25232,11
49453,13
30753,1
45944,10
42799,11
16834,5
36461,1
43182,11
18063,5
18648,2
48082,3
26349,8
47642,11
19196,2
47372,10
18167,13
40844,13
46189,10
29511,2
40315,2
23449,11
33602,12
33383,2
30513,15
2419,11
37096,3
19519,10
20259,10
36506,12
40436,9
43113,3
29291,0
33428,13
14932,11
20526,6
3447,11
30476,0
34631,6
35945,1
14288,7
1819,2
33990,5
42441,10
10523,3
18457,0
26914,10
8439,5
1667,10
47325,11
28560,2
38070,4
3829,8
9882,11
5128,11
23867,11
7053,3
48560,11
41975,7
2881,3
22706,11
33533,8
6234,2
42189,1
45331,3
45482,6
19816,10
30132,14
33278,9
893,5
1275,5
35517,6
26000,9
21278,11
39012,5
35770,9
48951,3
34480,15
30039,6
9859,9
7832,6
35836,8
6113,2
12723,10
2645,11
14926,0
42677,7
21694,15
45254,15
30085,13
36591,10
17885,1
6655,14
22642,10
21402,3
39296,15
44415,4
17202,11
25548,5
45041,11
27504,4
11113,9
3461,6
25180,11
24387,15
2153,15
22882,13
6173,7
9945,5
46805,3
25646,11
26028,5
35309,8
3319,7
18358,0
13258,11
48562,11
16346,8
29522,3
4814,15
27894,2
36637,5
6741,5
16352,10
2482,2
19938,7
26131,7
42412,9
16263,4
29029,11
15209,14
31713,3
47313,3
28790,4
3739,10
1062,7
21998,7
29626,7
1343,2
36807,11
42614,10
39285,14
28470,7
25628,13
12177,6
9467,10
34463,11
36870,11
22366,10
1485,7
28596,10
29631,3
12648,3
9475,2
30847,2
16969,8
35040,15
48577,10
46054,15
29505,11
3249,7
2048,6
7985,9
28707,9
20774,11
23687,11
43750,2
9076,10
35339,2
30537,10
16293,13
124,12
3222,11
27543,14
10018,15
44020,5
46369,11
40448,1
48156,10
6703,4
25716,15
20307,6
45537,5
2743,3
30269,13
28850,6
32815,8
48938,10
48548,6
19179,15
43743,12
23827,11
38691,6
5582,15
22056,10
44250,10
41558,0
31652,6
5300,7
638,6
3509,10
12877,2
20586,10
7795,15
43601,2
773,14
29367,4
26112,14
44074,7
38857,1
434,14
22029,14
21920,10
43910,1
27728,8
19665,3
49177,10
15117,6
19620,12
11159,11
34085,2
8821,13
45132,8
8917,11
27784,14
38580,11
15438,5
39825,6
43608,3
22549,10
1315,2
42511,3
27345,10
34644,12
36199,11
44011,5
40551,11
46554,8
6456,3
15946,2
3393,10
27294,14
22950,10
7844,4
46328,15
14067,11
21093,1
17294,12
2261,10
20034,12
5964,1
35253,13
17499,11
47448,3
21327,13
39477,12
808,0
17457,12
23082,11
10948,12
13420,9
25733,11
47566,15
13176,10
34444,5
16567,6
37400,15
3388,11
22572,10
19642,5
1263,13
47495,15
3714,5
13252,5
41112,15
1701,11
21605,15
10474,11
44387,7
41362,14
37944,11
28067,4
43939,7
43085,4
1813,10
20020,7
10896,13
11670,0
33459,11
3324,15
33413,0
30881,6
15970,3
41325,13
8873,15
17921,2
21921,3
48690,10
22062,2
47456,3
31295,6
19207,0
1788,5
45020,5
46918,11
9633,5
1049,5
5882,1
34505,2
26477,4
7777,6
39148,10
30815,13
48748,11
1585,15
48483,11
7335,8
35032,8
47170,0
31475,5
26305,5
35900,10
8715,3
47203,15
33304,7
9348,7
9318,11
4861,11
26383,4
21441,10
34601,1
5528,3
39067,11
30685,7
44616,7
47596,12
2921,13
25871,8
44156,7
21591,13
42172,2
2294,7
43442,13
31909,5
34666,13
22447,5
439,14
45480,10
23603,11
46110,15
48739,7
46479,11
48026,14
25874,10
38885,13
19263,2
39502,5
29605,9
10148,15
34765,11
6353,10
13010,14
30972,0
24557,6
40632,5
48267,13
36588,10
4654,9
7611,11
44294,7
1121,11
25328,7
24627,5
24513,15
11971,11
8020,7
48148,6
34078,11
16317,2
40249,10
44454,11
7086,13
40352,3
44105,3
28710,5
18597,10
43793,3
18689,15
2935,11
41875,7
42029,3
2912,3
12280,5
11787,2
5579,10
26814,15
31634,2
3852,0
14136,2
43613,10
30169,5
46704,14
37849,5
5187,5
25601,10
13851,12
33182,8
31649,4
33649,11
19322,7
11636,7
14371,11
3982,9
3354,10
23744,15
2988,1
5858,10
10842,4
30152,3
22155,3
12097,0
36298,10
11152,6
26796,7
46411,1
7279,11
48590,11
38578,12
49169,10
26086,2
49594,5
16260,13
35813,3
31338,3
7943,7
30884,2
33624,15
48569,10
26579,2
33562,2
9525,5
5926,10
29952,8
38738,5
21364,5
42866,12
34211,3
34291,7
20823,14
38941,6
29194,10
3247,0
45076,8
8085,11
43110,7
7354,4
46174,11
37892,15
14929,2
14950,11
37715,8
27368,8
8982,4
5171,6
20845,5
48462,13
12831,3
7442,10
7779,8
3194,11
31725,6
39090,10
3573,9
40018,4
31243,6
47482,8
48858,12
15070,5
323,5
22098,11
